Unit	F	f_feminin	score_feminin	f_manuel	score_manuel	f_masculin	score_masculin
老大	1	0	-0.1933	1	0.4839	0	-0.1628
无知	1	0	-0.1933	1	0.4839	0	-0.1628
贱货	1	0	-0.1933	1	0.4839	0	-0.1628
你害	1	0	-0.1933	1	0.4839	0	-0.1628
还敢	1	0	-0.1933	1	0.4839	0	-0.1628
嘴硬	1	0	-0.1933	1	0.4839	0	-0.1628
老公	1	0	-0.1933	1	0.4839	0	-0.1628
抖抖	1	0	-0.1933	1	0.4839	0	-0.1628
依前	1	0	-0.1933	1	0.4839	0	-0.1628
弄法	1	0	-0.1933	1	0.4839	0	-0.1628
鼻口	1	0	-0.1933	1	0.4839	0	-0.1628
喷烟	1	0	-0.1933	1	0.4839	0	-0.1628
交斗	1	0	-0.1933	1	0.4839	0	-0.1628
三五回	1	0	-0.1933	1	0.4839	0	-0.1628
合	1	0	-0.1933	1	0.4839	0	-0.1628
掩着	1	0	-0.1933	1	0.4839	0	-0.1628
负痛	1	0	-0.1933	1	0.4839	0	-0.1628
逃命	1	0	-0.1933	1	0.4839	0	-0.1628
怵	1	0	-0.1933	1	0.4839	0	-0.1628
返洞	1	0	-0.1933	1	0.4839	0	-0.1628
嘴来	1	0	-0.1933	1	0.4839	0	-0.1628
直喊	1	0	-0.1933	1	0.4839	0	-0.1628
了不起	1	0	-0.1933	1	0.4839	0	-0.1628
脑门	1	0	-0.1933	1	0.4839	0	-0.1628
痈	1	0	-0.1933	1	0.4839	0	-0.1628
肿	1	0	-0.1933	1	0.4839	0	-0.1628
瘟	1	0	-0.1933	1	0.4839	0	-0.1628
难处	1	0	-0.1933	1	0.4839	0	-0.1628
青竹	1	0	-0.1933	1	0.4839	0	-0.1628
篮子	1	0	-0.1933	1	0.4839	0	-0.1628
挑菜	1	0	-0.1933	1	0.4839	0	-0.1628
便现	1	0	-0.1933	1	0.4839	0	-0.1628
原相	1	0	-0.1933	1	0.4839	0	-0.1628
升	1	0	-0.1933	1	0.4839	0	-0.1628
半空	1	0	-0.1933	1	0.4839	0	-0.1628
空中	1	0	-0.1933	1	0.4839	0	-0.1628
恕	1	0	-0.1933	1	0.4839	0	-0.1628
之罪	1	0	-0.1933	1	0.4839	0	-0.1628
救师	1	0	-0.1933	1	0.4839	0	-0.1628
今遇	1	0	-0.1933	1	0.4839	0	-0.1628
魔鬼	1	0	-0.1933	1	0.4839	0	-0.1628
难收	1	0	-0.1933	1	0.4839	0	-0.1628
蔷萨	1	0	-0.1933	1	0.4839	0	-0.1628
搭救	1	0	-0.1933	1	0.4839	0	-0.1628
如同	1	0	-0.1933	1	0.4839	0	-0.1628
钳脚	1	0	-0.1933	1	0.4839	0	-0.1628
唤作	1	0	-0.1933	1	0.4839	0	-0.1628
讲经	1	0	-0.1933	1	0.4839	0	-0.1628
手推	1	0	-0.1933	1	0.4839	0	-0.1628
中拇指	1	0	-0.1933	1	0.4839	0	-0.1628
受不了	1	0	-0.1933	1	0.4839	0	-0.1628
金刚	1	0	-0.1933	1	0.4839	0	-0.1628
现在	1	0	-0.1933	1	0.4839	0	-0.1628
除非	1	0	-0.1933	1	0.4839	0	-0.1628
高手	1	0	-0.1933	1	0.4839	0	-0.1628
明示	1	0	-0.1933	1	0.4839	0	-0.1628
敬请	1	0	-0.1933	1	0.4839	0	-0.1628
宫请	1	0	-0.1933	1	0.4839	0	-0.1628
方	1	0	-0.1933	1	0.4839	0	-0.1628
降伏	1	0	-0.1933	1	0.4839	0	-0.1628
返回	1	0	-0.1933	1	0.4839	0	-0.1628
走后	1	0	-0.1933	1	0.4839	0	-0.1628
奔波	1	0	-0.1933	1	0.4839	0	-0.1628
找到	1	0	-0.1933	1	0.4839	0	-0.1628
施礼	1	0	-0.1933	1	0.4839	0	-0.1628
遇难	1	0	-0.1933	1	0.4839	0	-0.1628
特请	1	0	-0.1933	1	0.4839	0	-0.1628
一难	1	0	-0.1933	1	0.4839	0	-0.1628
何难	1	0	-0.1933	1	0.4839	0	-0.1628
那山洞	1	0	-0.1933	1	0.4839	0	-0.1628
小神	1	0	-0.1933	1	0.4839	0	-0.1628
推举	1	0	-0.1933	1	0.4839	0	-0.1628
治服	1	0	-0.1933	1	0.4839	0	-0.1628
因此	1	0	-0.1933	1	0.4839	0	-0.1628
承蒙	1	0	-0.1933	1	0.4839	0	-0.1628
举荐	1	0	-0.1933	1	0.4839	0	-0.1628
走一遭	1	0	-0.1933	1	0.4839	0	-0.1628
官同	1	0	-0.1933	1	0.4839	0	-0.1628
出东	1	0	-0.1933	1	0.4839	0	-0.1628
直至	1	0	-0.1933	1	0.4839	0	-0.1628
不远	1	0	-0.1933	1	0.4839	0	-0.1628
指道	1	0	-0.1933	1	0.4839	0	-0.1628
这座	1	0	-0.1933	1	0.4839	0	-0.1628
沙僧见	1	0	-0.1933	1	0.4839	0	-0.1628
嘴巴	1	0	-0.1933	1	0.4839	0	-0.1628
有病	1	0	-0.1933	1	0.4839	0	-0.1628
何病	1	0	-0.1933	1	0.4839	0	-0.1628
早上	1	0	-0.1933	1	0.4839	0	-0.1628
交战	1	0	-0.1933	1	0.4839	0	-0.1628
地用	1	0	-0.1933	1	0.4839	0	-0.1628
至今	1	0	-0.1933	1	0.4839	0	-0.1628
千万	1	0	-0.1933	1	0.4839	0	-0.1628
治愈	1	0	-0.1933	1	0.4839	0	-0.1628
摸	1	0	-0.1933	1	0.4839	0	-0.1628
一摸	1	0	-0.1933	1	0.4839	0	-0.1628
下拜道	1	0	-0.1933	1	0.4839	0	-0.1628
摸摸	1	0	-0.1933	1	0.4839	0	-0.1628
遭毒	1	0	-0.1933	1	0.4839	0	-0.1628
摸头	1	0	-0.1933	1	0.4839	0	-0.1628
遭过	1	0	-0.1933	1	0.4839	0	-0.1628
夜	1	0	-0.1933	1	0.4839	0	-0.1628
麻痒	1	0	-0.1933	1	0.4839	0	-0.1628
天阴	1	0	-0.1933	1	0.4839	0	-0.1628
复疼	1	0	-0.1933	1	0.4839	0	-0.1628
治治	1	0	-0.1933	1	0.4839	0	-0.1628
解	1	0	-0.1933	1	0.4839	0	-0.1628
不麻不痒	1	0	-0.1933	1	0.4839	0	-0.1628
贱	1	0	-0.1933	1	0.4839	0	-0.1628
出洞	1	0	-0.1933	1	0.4839	0	-0.1628
洞口	1	0	-0.1933	1	0.4839	0	-0.1628
几下子	1	0	-0.1933	1	0.4839	0	-0.1628
一门	1	0	-0.1933	1	0.4839	0	-0.1628
二门	1	0	-0.1933	1	0.4839	0	-0.1628
打破	1	0	-0.1933	1	0.4839	0	-0.1628
迎架	1	0	-0.1933	1	0.4839	0	-0.1628
刚要	1	0	-0.1933	1	0.4839	0	-0.1628
下毒手	1	0	-0.1933	1	0.4839	0	-0.1628
高喊	1	0	-0.1933	1	0.4839	0	-0.1628
宿	1	0	-0.1933	1	0.4839	0	-0.1628
何在	1	0	-0.1933	1	0.4839	0	-0.1628
立于	1	0	-0.1933	1	0.4839	0	-0.1628
双	1	0	-0.1933	1	0.4839	0	-0.1628
冠子	1	0	-0.1933	1	0.4839	0	-0.1628
昂起	1	0	-0.1933	1	0.4839	0	-0.1628
头来	1	0	-0.1933	1	0.4839	0	-0.1628
六七尺	1	0	-0.1933	1	0.4839	0	-0.1628
酥软	1	0	-0.1933	1	0.4839	0	-0.1628
坡	1	0	-0.1933	1	0.4839	0	-0.1628
精说	1	0	-0.1933	1	0.4839	0	-0.1628
改日	1	0	-0.1933	1	0.4839	0	-0.1628
拜谢	1	0	-0.1933	1	0.4839	0	-0.1628
三人谢	1	0	-0.1933	1	0.4839	0	-0.1628
丫环	1	0	-0.1933	1	0.4839	0	-0.1628
可不是	1	0	-0.1933	1	0.4839	0	-0.1628
西粱国	1	0	-0.1933	1	0.4839	0	-0.1628
抓来	1	0	-0.1933	1	0.4839	0	-0.1628
哭哩	1	0	-0.1933	1	0.4839	0	-0.1628
遂入	1	0	-0.1933	1	0.4839	0	-0.1628
众来	1	0	-0.1933	1	0.4839	0	-0.1628
转悲为喜	1	0	-0.1933	1	0.4839	0	-0.1628
贤徒	1	0	-0.1933	1	0.4839	0	-0.1628
累	1	0	-0.1933	1	0.4839	0	-0.1628
啦	1	0	-0.1933	1	0.4839	0	-0.1628
母蝎子	1	0	-0.1933	1	0.4839	0	-0.1628
幸得	1	0	-0.1933	1	0.4839	0	-0.1628
指示	1	0	-0.1933	1	0.4839	0	-0.1628
天宫	1	0	-0.1933	1	0.4839	0	-0.1628
治伏	1	0	-0.1933	1	0.4839	0	-0.1628
成泥	1	0	-0.1933	1	0.4839	0	-0.1628
点火	1	0	-0.1933	1	0.4839	0	-0.1628
烧毁	1	0	-0.1933	1	0.4839	0	-0.1628
第三十八章	1	0	-0.1933	1	0.4839	0	-0.1628
忘形	1	0	-0.1933	1	0.4839	0	-0.1628
朱紫国	1	0	-0.1933	1	0.4839	0	-0.1628
整顿	1	0	-0.1933	1	0.4839	0	-0.1628
鞍马	1	0	-0.1933	1	0.4839	0	-0.1628
行经	1	0	-0.1933	1	0.4839	0	-0.1628
山脉	1	0	-0.1933	1	0.4839	0	-0.1628
历尽	1	0	-0.1933	1	0.4839	0	-0.1628
水道	1	0	-0.1933	1	0.4839	0	-0.1628
秋去冬	1	0	-0.1933	1	0.4839	0	-0.1628
残	1	0	-0.1933	1	0.4839	0	-0.1628
春光明媚	1	0	-0.1933	1	0.4839	0	-0.1628
正边	1	0	-0.1933	1	0.4839	0	-0.1628
边观	1	0	-0.1933	1	0.4839	0	-0.1628
景色	1	0	-0.1933	1	0.4839	0	-0.1628
庵林	1	0	-0.1933	1	0.4839	0	-0.1628
俗语	1	0	-0.1933	1	0.4839	0	-0.1628
一日为师	1	0	-0.1933	1	0.4839	0	-0.1628
终身	1	0	-0.1933	1	0.4839	0	-0.1628
为父	1	0	-0.1933	1	0.4839	0	-0.1628
高坐	1	0	-0.1933	1	0.4839	0	-0.1628
弄饭	1	0	-0.1933	1	0.4839	0	-0.1628
讲	1	0	-0.1933	1	0.4839	0	-0.1628
无尽	1	0	-0.1933	1	0.4839	0	-0.1628
路程	1	0	-0.1933	1	0.4839	0	-0.1628
很近	1	0	-0.1933	1	0.4839	0	-0.1628
去化	1	0	-0.1933	1	0.4839	0	-0.1628
外出	1	0	-0.1933	1	0.4839	0	-0.1628
儿苦	1	0	-0.1933	1	0.4839	0	-0.1628
父辈	1	0	-0.1933	1	0.4839	0	-0.1628
古书	1	0	-0.1933	1	0.4839	0	-0.1628
有事	1	0	-0.1933	1	0.4839	0	-0.1628
服其劳	1	0	-0.1933	1	0.4839	0	-0.1628
天气晴朗	1	0	-0.1933	1	0.4839	0	-0.1628
离得	1	0	-0.1933	1	0.4839	0	-0.1628
沙僧笑	1	0	-0.1933	1	0.4839	0	-0.1628
睥气	1	0	-0.1933	1	0.4839	0	-0.1628
东士	1	0	-0.1933	1	0.4839	0	-0.1628
另外	1	0	-0.1933	1	0.4839	0	-0.1628
做饭	1	0	-0.1933	1	0.4839	0	-0.1628
端上来	1	0	-0.1933	1	0.4839	0	-0.1628
人油	1	0	-0.1933	1	0.4839	0	-0.1628
炒菜	1	0	-0.1933	1	0.4839	0	-0.1628
煎熬	1	0	-0.1933	1	0.4839	0	-0.1628
送上门	1	0	-0.1933	1	0.4839	0	-0.1628
买卖	1	0	-0.1933	1	0.4839	0	-0.1628
屁儿	1	0	-0.1933	1	0.4839	0	-0.1628
掩	1	0	-0.1933	1	0.4839	0	-0.1628
顺手牵羊	1	0	-0.1933	1	0.4839	0	-0.1628
悬梁	1	0	-0.1933	1	0.4839	0	-0.1628
高吊	1	0	-0.1933	1	0.4839	0	-0.1628
上衣	1	0	-0.1933	1	0.4839	0	-0.1628
各显神通	1	0	-0.1933	1	0.4839	0	-0.1628
冒	1	0	-0.1933	1	0.4839	0	-0.1628
鸭蛋	1	0	-0.1933	1	0.4839	0	-0.1628
粗细	1	0	-0.1933	1	0.4839	0	-0.1628
骨	1	0	-0.1933	1	0.4839	0	-0.1628
迸玉飞	1	0	-0.1933	1	0.4839	0	-0.1628
银	1	0	-0.1933	1	0.4839	0	-0.1628
瞒住	1	0	-0.1933	1	0.4839	0	-0.1628
道旁	1	0	-0.1933	1	0.4839	0	-0.1628
等候	1	0	-0.1933	1	0.4839	0	-0.1628
不见踪影	1	0	-0.1933	1	0.4839	0	-0.1628
亮光	1	0	-0.1933	1	0.4839	0	-0.1628
遭难	1	0	-0.1933	1	0.4839	0	-0.1628
三两步	1	0	-0.1933	1	0.4839	0	-0.1628
千百	1	0	-0.1933	1	0.4839	0	-0.1628
层厚	1	0	-0.1933	1	0.4839	0	-0.1628
穿穿	1	0	-0.1933	1	0.4839	0	-0.1628
经纬	1	0	-0.1933	1	0.4839	0	-0.1628
他用	1	0	-0.1933	1	0.4839	0	-0.1628
粘软	1	0	-0.1933	1	0.4839	0	-0.1628
别说	1	0	-0.1933	1	0.4839	0	-0.1628
几千	1	0	-0.1933	1	0.4839	0	-0.1628
几万	1	0	-0.1933	1	0.4839	0	-0.1628
这软	1	0	-0.1933	1	0.4839	0	-0.1628
只能	1	0	-0.1933	1	0.4839	0	-0.1628
打扁	1	0	-0.1933	1	0.4839	0	-0.1628
神叫	1	0	-0.1933	1	0.4839	0	-0.1628
问个	1	0	-0.1933	1	0.4839	0	-0.1628
口诀	1	0	-0.1933	1	0.4839	0	-0.1628
唤出	1	0	-0.1933	1	0.4839	0	-0.1628
盘丝岭	1	0	-0.1933	1	0.4839	0	-0.1628
岭下	1	0	-0.1933	1	0.4839	0	-0.1628
这洞	1	0	-0.1933	1	0.4839	0	-0.1628
神说	1	0	-0.1933	1	0.4839	0	-0.1628
神力	1	0	-0.1933	1	0.4839	0	-0.1628
薄威	1	0	-0.1933	1	0.4839	0	-0.1628
只知	1	0	-0.1933	1	0.4839	0	-0.1628
离此	1	0	-0.1933	1	0.4839	0	-0.1628
之远	1	0	-0.1933	1	0.4839	0	-0.1628
热水	1	0	-0.1933	1	0.4839	0	-0.1628
原	1	0	-0.1933	1	0.4839	0	-0.1628
上方	1	0	-0.1933	1	0.4839	0	-0.1628
平白无故	1	0	-0.1933	1	0.4839	0	-0.1628
我见	1	0	-0.1933	1	0.4839	0	-0.1628
天仙	1	0	-0.1933	1	0.4839	0	-0.1628
必定	1	0	-0.1933	1	0.4839	0	-0.1628
有大能	1	0	-0.1933	1	0.4839	0	-0.1628
此泉	1	0	-0.1933	1	0.4839	0	-0.1628
三遭	1	0	-0.1933	1	0.4839	0	-0.1628
退走	1	0	-0.1933	1	0.4839	0	-0.1628
苍蝇儿	1	0	-0.1933	1	0.4839	0	-0.1628
叮	1	0	-0.1933	1	0.4839	0	-0.1628
小草	1	0	-0.1933	1	0.4839	0	-0.1628
五丈	1	0	-0.1933	1	0.4839	0	-0.1628
余阔	1	0	-0.1933	1	0.4839	0	-0.1628
十丈	1	0	-0.1933	1	0.4839	0	-0.1628
多长	1	0	-0.1933	1	0.4839	0	-0.1628
内有	1	0	-0.1933	1	0.4839	0	-0.1628
四尺	1	0	-0.1933	1	0.4839	0	-0.1628
深浅	1	0	-0.1933	1	0.4839	0	-0.1628
水清见	1	0	-0.1933	1	0.4839	0	-0.1628
底	1	0	-0.1933	1	0.4839	0	-0.1628
只要	1	0	-0.1933	1	0.4839	0	-0.1628
棍子	1	0	-0.1933	1	0.4839	0	-0.1628
往池	1	0	-0.1933	1	0.4839	0	-0.1628
滚汤	1	0	-0.1933	1	0.4839	0	-0.1628
老鼠	1	0	-0.1933	1	0.4839	0	-0.1628
一窝儿	1	0	-0.1933	1	0.4839	0	-0.1628
女斗	1	0	-0.1933	1	0.4839	0	-0.1628
丫头	1	0	-0.1933	1	0.4839	0	-0.1628
名声	1	0	-0.1933	1	0.4839	0	-0.1628
拿走	1	0	-0.1933	1	0.4839	0	-0.1628
老鹰	1	0	-0.1933	1	0.4839	0	-0.1628
展翅	1	0	-0.1933	1	0.4839	0	-0.1628
张开	1	0	-0.1933	1	0.4839	0	-0.1628
七套	1	0	-0.1933	1	0.4839	0	-0.1628
掠去	1	0	-0.1933	1	0.4839	0	-0.1628
女妖精	1	0	-0.1933	1	0.4839	0	-0.1628
加害	1	0	-0.1933	1	0.4839	0	-0.1628
七人	1	0	-0.1933	1	0.4839	0	-0.1628
两位	1	0	-0.1933	1	0.4839	0	-0.1628
干事	1	0	-0.1933	1	0.4839	0	-0.1628
祸根	1	0	-0.1933	1	0.4839	0	-0.1628
既见	1	0	-0.1933	1	0.4839	0	-0.1628
旧衣服	1	0	-0.1933	1	0.4839	0	-0.1628
一套	1	0	-0.1933	1	0.4839	0	-0.1628
可来	1	0	-0.1933	1	0.4839	0	-0.1628
不赶	1	0	-0.1933	1	0.4839	0	-0.1628
条路	1	0	-0.1933	1	0.4839	0	-0.1628
宁少	1	0	-0.1933	1	0.4839	0	-0.1628
钱	1	0	-0.1933	1	0.4839	0	-0.1628
莫少	1	0	-0.1933	1	0.4839	0	-0.1628
拳	1	0	-0.1933	1	0.4839	0	-0.1628
吵闹	1	0	-0.1933	1	0.4839	0	-0.1628
仇人	1	0	-0.1933	1	0.4839	0	-0.1628
依	1	0	-0.1933	1	0.4839	0	-0.1628
先打	1	0	-0.1933	1	0.4839	0	-0.1628
斩草除根	1	0	-0.1933	1	0.4839	0	-0.1628
抖擞精神	1	0	-0.1933	1	0.4839	0	-0.1628
直向	1	0	-0.1933	1	0.4839	0	-0.1628
乱骂	1	0	-0.1933	1	0.4839	0	-0.1628
叼	1	0	-0.1933	1	0.4839	0	-0.1628
鹰	1	0	-0.1933	1	0.4839	0	-0.1628
作怒	1	0	-0.1933	1	0.4839	0	-0.1628
在家	1	0	-0.1933	1	0.4839	0	-0.1628
七年	1	0	-0.1933	1	0.4839	0	-0.1628
男女	1	0	-0.1933	1	0.4839	0	-0.1628
好意思	1	0	-0.1933	1	0.4839	0	-0.1628
同塘	1	0	-0.1933	1	0.4839	0	-0.1628
天气炎热	1	0	-0.1933	1	0.4839	0	-0.1628
还管	1	0	-0.1933	1	0.4839	0	-0.1628
同席	1	0	-0.1933	1	0.4839	0	-0.1628
丢下	1	0	-0.1933	1	0.4839	0	-0.1628
钉耙	1	0	-0.1933	1	0.4839	0	-0.1628
水性	1	0	-0.1933	1	0.4839	0	-0.1628
极好	1	0	-0.1933	1	0.4839	0	-0.1628
鲇鱼	1	0	-0.1933	1	0.4839	0	-0.1628
摸鱼	1	0	-0.1933	1	0.4839	0	-0.1628
摸不到	1	0	-0.1933	1	0.4839	0	-0.1628
塘	1	0	-0.1933	1	0.4839	0	-0.1628
来现	1	0	-0.1933	1	0.4839	0	-0.1628
留名	1	0	-0.1933	1	0.4839	0	-0.1628
唐长老	1	0	-0.1933	1	0.4839	0	-0.1628
不然	1	0	-0.1933	1	0.4839	0	-0.1628
断根	1	0	-0.1933	1	0.4839	0	-0.1628
望老爷	1	0	-0.1933	1	0.4839	0	-0.1628
高抬贵手	1	0	-0.1933	1	0.4839	0	-0.1628
定送	1	0	-0.1933	1	0.4839	0	-0.1628
摇手	1	0	-0.1933	1	0.4839	0	-0.1628
甜言蜜语	1	0	-0.1933	1	0.4839	0	-0.1628
俗话说得好	1	0	-0.1933	1	0.4839	0	-0.1628
糖	1	0	-0.1933	1	0.4839	0	-0.1628
信口	1	0	-0.1933	1	0.4839	0	-0.1628
甜人	1	0	-0.1933	1	0.4839	0	-0.1628
不顾	1	0	-0.1933	1	0.4839	0	-0.1628
害臊	1	0	-0.1933	1	0.4839	0	-0.1628
池中	1	0	-0.1933	1	0.4839	0	-0.1628
作起	1	0	-0.1933	1	0.4839	0	-0.1628
法来	1	0	-0.1933	1	0.4839	0	-0.1628
中冒出	1	0	-0.1933	1	0.4839	0	-0.1628
瞒	1	0	-0.1933	1	0.4839	0	-0.1628
大丝篷	1	0	-0.1933	1	0.4839	0	-0.1628
罩	1	0	-0.1933	1	0.4839	0	-0.1628
天日	1	0	-0.1933	1	0.4839	0	-0.1628
抽身	1	0	-0.1933	1	0.4839	0	-0.1628
往外	1	0	-0.1933	1	0.4839	0	-0.1628
动脚	1	0	-0.1933	1	0.4839	0	-0.1628
跌个	1	0	-0.1933	1	0.4839	0	-0.1628
举得	1	0	-0.1933	1	0.4839	0	-0.1628
左边	1	0	-0.1933	1	0.4839	0	-0.1628
面磕地	1	0	-0.1933	1	0.4839	0	-0.1628
右边	1	0	-0.1933	1	0.4839	0	-0.1628
倒栽葱	1	0	-0.1933	1	0.4839	0	-0.1628
竖蜻蜓	1	0	-0.1933	1	0.4839	0	-0.1628
麻脚软	1	0	-0.1933	1	0.4839	0	-0.1628
头晕眼花	1	0	-0.1933	1	0.4839	0	-0.1628
爬不动	1	0	-0.1933	1	0.4839	0	-0.1628
赤条条	1	0	-0.1933	1	0.4839	0	-0.1628
唤到	1	0	-0.1933	1	0.4839	0	-0.1628
早间	1	0	-0.1933	1	0.4839	0	-0.1628
错	1	0	-0.1933	1	0.4839	0	-0.1628
堵	1	0	-0.1933	1	0.4839	0	-0.1628
池里	1	0	-0.1933	1	0.4839	0	-0.1628
出门	1	0	-0.1933	1	0.4839	0	-0.1628
打退	1	0	-0.1933	1	0.4839	0	-0.1628
可到	1	0	-0.1933	1	0.4839	0	-0.1628
舅舅家	1	0	-0.1933	1	0.4839	0	-0.1628
那七	1	0	-0.1933	1	0.4839	0	-0.1628
摩拳擦掌	1	0	-0.1933	1	0.4839	0	-0.1628
迎敌	1	0	-0.1933	1	0.4839	0	-0.1628
赶来	1	0	-0.1933	1	0.4839	0	-0.1628
正走间	1	0	-0.1933	1	0.4839	0	-0.1628
可肿	1	0	-0.1933	1	0.4839	0	-0.1628
脸可青	1	0	-0.1933	1	0.4839	0	-0.1628
丝篷	1	0	-0.1933	1	0.4839	0	-0.1628
索子	1	0	-0.1933	1	0.4839	0	-0.1628
俱	1	0	-0.1933	1	0.4839	0	-0.1628
空方	1	0	-0.1933	1	0.4839	0	-0.1628
石桥	1	0	-0.1933	1	0.4839	0	-0.1628
二尺	1	0	-0.1933	1	0.4839	0	-0.1628
五六寸	1	0	-0.1933	1	0.4839	0	-0.1628
小人儿	1	0	-0.1933	1	0.4839	0	-0.1628
拦着	1	0	-0.1933	1	0.4839	0	-0.1628
去路	1	0	-0.1933	1	0.4839	0	-0.1628
小人	1	0	-0.1933	1	0.4839	0	-0.1628
欺辱	1	0	-0.1933	1	0.4839	0	-0.1628
母亲	1	0	-0.1933	1	0.4839	0	-0.1628
手之舞	1	0	-0.1933	1	0.4839	0	-0.1628
足之蹈	1	0	-0.1933	1	0.4839	0	-0.1628
蜻蜓	1	0	-0.1933	1	0.4839	0	-0.1628
万个	1	0	-0.1933	1	0.4839	0	-0.1628
之数	1	0	-0.1933	1	0.4839	0	-0.1628
经好取	1	0	-0.1933	1	0.4839	0	-0.1628
这去	1	0	-0.1933	1	0.4839	0	-0.1628
人哩	1	0	-0.1933	1	0.4839	0	-0.1628
自有办法	1	0	-0.1933	1	0.4839	0	-0.1628
粉碎	1	0	-0.1933	1	0.4839	0	-0.1628
黄鹰	1	0	-0.1933	1	0.4839	0	-0.1628
麻鹰	1	0	-0.1933	1	0.4839	0	-0.1628
白鹰	1	0	-0.1933	1	0.4839	0	-0.1628
雕鹰	1	0	-0.1933	1	0.4839	0	-0.1628
鱼鹰	1	0	-0.1933	1	0.4839	0	-0.1628
等等	1	0	-0.1933	1	0.4839	0	-0.1628
专吃	1	0	-0.1933	1	0.4839	0	-0.1628
吓跑	1	0	-0.1933	1	0.4839	0	-0.1628
闯	1	0	-0.1933	1	0.4839	0	-0.1628
过桥	1	0	-0.1933	1	0.4839	0	-0.1628
直入	1	0	-0.1933	1	0.4839	0	-0.1628
饿死	1	0	-0.1933	1	0.4839	0	-0.1628
火把	1	0	-0.1933	1	0.4839	0	-0.1628
一干二净	1	0	-0.1933	1	0.4839	0	-0.1628
得意忘形	1	0	-0.1933	1	0.4839	0	-0.1628
第十六章	1	0	-0.1933	1	0.4839	0	-0.1628
天天	1	0	-0.1933	1	0.4839	0	-0.1628
担着	1	0	-0.1933	1	0.4839	0	-0.1628
长工	1	0	-0.1933	1	0.4839	0	-0.1628
专管	1	0	-0.1933	1	0.4839	0	-0.1628
马匹	1	0	-0.1933	1	0.4839	0	-0.1628
强壮	1	0	-0.1933	1	0.4839	0	-0.1628
几件	1	0	-0.1933	1	0.4839	0	-0.1628
海龙王	1	0	-0.1933	1	0.4839	0	-0.1628
教闰	1	0	-0.1933	1	0.4839	0	-0.1628
之子	1	0	-0.1933	1	0.4839	0	-0.1628
名唤	1	0	-0.1933	1	0.4839	0	-0.1628
龙马	1	0	-0.1933	1	0.4839	0	-0.1628
三太子	1	0	-0.1933	1	0.4839	0	-0.1628
纵火烧	1	0	-0.1933	1	0.4839	0	-0.1628
明珠	1	0	-0.1933	1	0.4839	0	-0.1628
身犯	1	0	-0.1933	1	0.4839	0	-0.1628
多亏	1	0	-0.1933	1	0.4839	0	-0.1628
命运	1	0	-0.1933	1	0.4839	0	-0.1628
攀比	1	0	-0.1933	1	0.4839	0	-0.1628
龙能	1	0	-0.1933	1	0.4839	0	-0.1628
喷云吐雾	1	0	-0.1933	1	0.4839	0	-0.1628
播土	1	0	-0.1933	1	0.4839	0	-0.1628
扬沙	1	0	-0.1933	1	0.4839	0	-0.1628
慢慢儿	1	0	-0.1933	1	0.4839	0	-0.1628
一举	1	0	-0.1933	1	0.4839	0	-0.1628
四只	1	0	-0.1933	1	0.4839	0	-0.1628
蹄疾如	1	0	-0.1933	1	0.4839	0	-0.1628
飞电	1	0	-0.1933	1	0.4839	0	-0.1628
飕	1	0	-0.1933	1	0.4839	0	-0.1628
手软	1	0	-0.1933	1	0.4839	0	-0.1628
上山	1	0	-0.1933	1	0.4839	0	-0.1628
喘息	1	0	-0.1933	1	0.4839	0	-0.1628
刚定	1	0	-0.1933	1	0.4839	0	-0.1628
半空中	1	0	-0.1933	1	0.4839	0	-0.1628
庆云	1	0	-0.1933	1	0.4839	0	-0.1628
笼罩	1	0	-0.1933	1	0.4839	0	-0.1628
情知	1	0	-0.1933	1	0.4839	0	-0.1628
施	1	0	-0.1933	1	0.4839	0	-0.1628
泄露天机	1	0	-0.1933	1	0.4839	0	-0.1628
在外	1	0	-0.1933	1	0.4839	0	-0.1628
侯	1	0	-0.1933	1	0.4839	0	-0.1628
察看	1	0	-0.1933	1	0.4839	0	-0.1628
正看	1	0	-0.1933	1	0.4839	0	-0.1628
门内	1	0	-0.1933	1	0.4839	0	-0.1628
一个半	1	0	-0.1933	1	0.4839	0	-0.1628
老不老	1	0	-0.1933	1	0.4839	0	-0.1628
娇声	1	0	-0.1933	1	0.4839	0	-0.1628
寡妇	1	0	-0.1933	1	0.4839	0	-0.1628
小僧	1	0	-0.1933	1	0.4839	0	-0.1628
求经	1	0	-0.1933	1	0.4839	0	-0.1628
天色已晚	1	0	-0.1933	1	0.4839	0	-0.1628
笑睑	1	0	-0.1933	1	0.4839	0	-0.1628
欣喜	1	0	-0.1933	1	0.4839	0	-0.1628
迎入	1	0	-0.1933	1	0.4839	0	-0.1628
厅	1	0	-0.1933	1	0.4839	0	-0.1628
高姓	1	0	-0.1933	1	0.4839	0	-0.1628
贵地	1	0	-0.1933	1	0.4839	0	-0.1628
地名	1	0	-0.1933	1	0.4839	0	-0.1628
之地	1	0	-0.1933	1	0.4839	0	-0.1628
小妇人	1	0	-0.1933	1	0.4839	0	-0.1628
娘家	1	0	-0.1933	1	0.4839	0	-0.1628
贾	1	0	-0.1933	1	0.4839	0	-0.1628
夫家	1	0	-0.1933	1	0.4839	0	-0.1628
幼年	1	0	-0.1933	1	0.4839	0	-0.1628
公婆	1	0	-0.1933	1	0.4839	0	-0.1628
